customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04824,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),109.88,1740.82,No
CUST-04825,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,22.47,155.94,Yes
CUST-04826,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.01,2021.57,Yes
CUST-04827,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,68.33,1861.09,No
CUST-04828,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.91,2531.03,No
CUST-04829,Male,0,No,Yes,57,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,25.85,1619.42,Yes
CUST-04830,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,56.65,1197.69,Yes
CUST-04831,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,65.02,585.28,Yes
CUST-04832,Male,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.64,700.88,No
CUST-04833,Female,1,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,96.52,5118.79,Yes
CUST-04834,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.9,279.57,No
CUST-04835,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,55.85,1991.21,Yes
CUST-04836,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.99,68.24,Yes
CUST-04837,Female,1,No,Yes,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.1,855.28,Yes
CUST-04838,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),33.56,1010.49,No
CUST-04839,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,25.15,608.12,No
CUST-04840,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.47,2719.33,Yes
CUST-04841,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),30.7,1179.24,No
CUST-04842,Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,83.12,750.45,No
CUST-04843,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,90.34,1176.87,No
CUST-04844,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,97.61,3525.85,No
CUST-04845,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.63,713.17,No
CUST-04846,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.26,49.08,Yes
CUST-04847,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),38.04,1423.69,No
CUST-04848,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.05,745.55,No
CUST-04849,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),80.99,309.36,Yes
CUST-04850,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,33.38,1508.04,No
CUST-04851,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,37.2,933.36,No
CUST-04852,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,61.62,520.78,Yes
CUST-04853,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.09,832.18,No
CUST-04854,Male,0,Yes,No,32,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.55,2869.87,Yes
CUST-04855,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.64,6314.64,No
CUST-04856,Female,1,Yes,No,44,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,79.22,3138.74,No
CUST-04857,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),60.73,778.78,No
CUST-04858,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,101.74,472.4,Yes
CUST-04859,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,99.89,5562.83,Yes
CUST-04860,Female,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.67,5881.99,No
CUST-04861,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.23,876.21,Yes
CUST-04862,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),99.58,287.84,No
CUST-04863,Female,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.05,2863.65,Yes
CUST-04864,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),19.84,803.27,Yes
CUST-04865,Male,1,No,Yes,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.2,783.36,No
CUST-04866,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,66.77,2472.39,No
CUST-04867,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,26.85,323.52,No
CUST-04868,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.57,1135.49,Yes
CUST-04869,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.46,812.35,Yes
CUST-04870,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1392.85,No
CUST-04871,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.45,4493.15,Yes
CUST-04872,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),47.63,1139.8,No
CUST-04873,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.33,532.64,Yes
CUST-04874,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.06,2653.97,No
CUST-04875,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.65,143.28,No
CUST-04876,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,74.85,3871.22,No
CUST-04877,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.84,4946.54,No
CUST-04878,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,114.75,1231.41,No
CUST-04879,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.09,166.39,No
CUST-04880,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.77,2489.77,Yes
CUST-04881,Male,0,Yes,No,29,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.07,1748.27,Yes
CUST-04882,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,117.62,247.37,Yes
CUST-04883,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),105.09,6711.21,Yes
CUST-04884,Male,0,No,No,16,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),50.11,741.04,No
CUST-04885,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),52.52,772.12,No
CUST-04886,Male,0,No,Yes,35,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,20.98,794.75,No
CUST-04887,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.39,3450.43,No
CUST-04888,Male,0,Yes,No,17,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.53,1707.3,Yes
CUST-04889,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.8,299.67,No
CUST-04890,Male,1,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,101.16,3139.02,No
CUST-04891,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.82,2602.84,Yes
CUST-04892,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,65.09,3607.42,No
CUST-04893,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),60.25,1551.51,No
CUST-04894,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.98,2952.72,No
CUST-04895,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),74.37,240.63,Yes
CUST-04896,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.0,5686.72,Yes
CUST-04897,Male,0,Yes,No,15,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,66.14,895.54,No
CUST-04898,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.96,1597.26,No
CUST-04899,Female,0,No,No,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),32.58,2064.73,No
CUST-04900,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,38.04,1727.55,Yes
CUST-04901,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.88,1698.09,No
CUST-04902,Male,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),112.63,4321.69,Yes
CUST-04903,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.29,5969.21,Yes
CUST-04904,Male,0,No,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.64,2869.93,No
CUST-04905,Male,1,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),34.03,1167.58,Yes
CUST-04906,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),91.96,3071.42,Yes
CUST-04907,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),60.97,391.47,No
CUST-04908,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,95.6,2229.71,No
CUST-04909,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.69,1299.71,Yes
CUST-04910,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.18,1732.17,No
CUST-04911,Female,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.04,3942.92,No
CUST-04912,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.48,587.5,No
CUST-04913,Male,1,No,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.1,73.32,Yes
CUST-04914,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,95.33,1957.39,Yes
CUST-04915,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.11,915.51,No
CUST-04916,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,80.64,1697.61,No
CUST-04917,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,56.89,3576.95,Yes
CUST-04918,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),112.43,4463.82,Yes
CUST-04919,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,89.25,1316.09,No
CUST-04920,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.82,801.27,No
CUST-04921,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,71.19,2595.44,Yes
CUST-04922,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.36,3802.28,No
CUST-04923,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.76,1717.07,Yes
CUST-04924,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.11,923.32,No
CUST-04925,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.18,172.65,Yes
CUST-04926,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.08,320.17,No
CUST-04927,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.23,1388.21,Yes
CUST-04928,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,117.72,5523.36,No
CUST-04929,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.77,2310.27,No
CUST-04930,Male,0,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),54.24,1123.18,No
CUST-04931,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,116.51,5612.45,No
CUST-04932,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),51.53,4019.39,No
CUST-04933,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,101.11,4507.82,Yes
CUST-04934,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.9,2403.69,No
CUST-04935,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),112.15,6629.09,Yes
CUST-04936,Male,0,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.47,1188.5,Yes
CUST-04937,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.92,108.18,Yes
CUST-04938,Male,0,No,Yes,71,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,29.38,1980.21,No
CUST-04939,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.46,1120.91,Yes
CUST-04940,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.37,3624.81,No
CUST-04941,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.63,1607.51,No
CUST-04942,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),92.77,,No
CUST-04943,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.94,3025.54,No
CUST-04944,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),82.34,2288.43,No
CUST-04945,Male,0,Yes,No,10,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),88.68,827.62,Yes
CUST-04946,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,34.02,159.36,No
CUST-04947,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.46,2126.55,Yes
CUST-04948,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.94,393.88,No
CUST-04949,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.04,1358.56,No
CUST-04950,Male,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),49.01,414.7,Yes
CUST-04951,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.04,3604.85,Yes
CUST-04952,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.01,1542.23,Yes
CUST-04953,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.46,1615.18,Yes
CUST-04954,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),78.48,1439.65,No
CUST-04955,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),75.66,5064.27,No
CUST-04956,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,76.8,77.61,Yes
CUST-04957,Female,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,65.04,846.11,Yes
CUST-04958,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.04,920.36,No
CUST-04959,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.44,810.99,No
CUST-04960,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,63.14,,Yes
CUST-04961,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,34.14,412.69,Yes
CUST-04962,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.88,573.96,No
CUST-04963,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.51,2254.98,Yes
CUST-04964,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.09,1448.82,No
CUST-04965,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),21.86,751.71,No
CUST-04966,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.27,2289.33,No
CUST-04967,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,78.22,617.53,Yes
CUST-04968,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.47,3016.51,No
CUST-04969,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,78.42,1734.58,No
