customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_charge,charge_tenure_ratio,customer_lifetime_value,engagement_score,service_utilization_score,contract_risk_score,loyalty_score,churn_risk_index,tenure_group,is_new_customer,has_autopay,has_fiber
CUST-05123,Female,1,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.92,5723.9,No,102.21,1.046,5987.52,33.3,35.7,1.0,37.8,45.0,48+,0,1,1
CUST-05124,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,67.65,69.07,Yes,69.07,0.979,67.65,55.6,57.1,1.0,11.7,55.0,0-6,1,0,1
CUST-05125,Female,1,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,93.4,847.39,No,84.74,1.102,934.0,66.7,78.6,1.0,18.9,55.0,6-12,0,0,1
CUST-05126,Female,1,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.61,443.55,No,88.71,0.954,423.05,44.4,50.0,1.0,11.7,55.0,0-6,0,1,0
CUST-05127,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.71,436.41,No,87.28,1.016,443.55,11.1,7.1,1.0,5.0,80.0,0-6,0,0,0
CUST-05128,Female,0,No,No,65,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,70.17,4971.75,No,76.49,0.917,4561.05,44.4,50.0,0.1,81.0,0.0,48+,0,0,1
CUST-05129,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.73,7235.51,Yes,113.05,1.041,7534.72,11.1,7.1,0.1,73.8,45.0,48+,0,0,0
CUST-05130,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,28.42,1218.72,No,27.7,1.026,1250.48,66.7,71.4,0.3,65.8,0.0,24-48,0,0,1
CUST-05131,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),69.31,2224.0,Yes,63.54,1.091,2425.85,22.2,28.6,0.1,59.9,25.0,24-48,0,1,1
CUST-05132,Male,0,No,Yes,54,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),55.03,2959.6,No,54.81,1.004,2971.62,33.3,35.7,0.1,72.7,0.0,48+,0,1,0
CUST-05133,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,54.38,153.7,No,51.23,1.061,163.14,66.7,64.3,0.3,43.0,30.0,0-6,1,0,0
CUST-05134,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.06,543.18,No,90.53,1.039,564.36,55.6,57.1,1.0,14.5,75.0,0-6,0,1,1
CUST-05135,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,19.3475,289.7,Yes,20.69,0.935,270.86,33.3,42.9,1.0,14.4,25.0,12-24,0,0,1
CUST-05136,Male,0,Yes,No,52,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,56.94,2826.75,No,54.36,1.047,2960.88,11.1,21.4,0.3,59.1,25.0,48+,0,0,1
CUST-05137,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.5,1370.86,Yes,57.12,1.042,1428.0,22.2,14.3,1.0,17.8,50.0,12-24,0,1,0
CUST-05138,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.14,1791.36,No,68.9,1.003,1797.64,33.3,35.7,1.0,21.1,25.0,24-48,0,0,1
CUST-05139,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),57.92,606.28,No,60.63,0.955,579.2,22.2,28.6,0.1,46.0,55.0,6-12,0,1,0
CUST-05140,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.77,1660.46,No,46.12,1.036,1719.72,11.1,7.1,1.0,22.2,50.0,24-48,0,0,0
CUST-05141,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,73.56,4004.4,No,69.04,1.065,4266.48,55.6,57.1,0.1,79.3,0.0,48+,0,0,1
CUST-05142,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.48,1693.36,Yes,112.89,0.97,1642.2,44.4,42.9,1.0,17.2,45.0,12-24,0,1,0
CUST-05143,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.14,1582.37,No,46.54,1.099,1738.76,88.9,85.7,1.0,36.7,25.0,24-48,0,1,0
CUST-05144,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),28.87,444.68,Yes,29.65,0.974,433.05,66.7,64.3,0.3,49.7,0.0,12-24,0,1,0
CUST-05145,Male,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.5,3476.79,Yes,72.43,0.946,3288.0,55.6,64.3,1.0,37.8,25.0,24-48,0,0,0
CUST-05146,Male,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),102.98,2541.82,No,105.91,0.972,2471.52,22.2,14.3,0.3,45.8,45.0,12-24,0,1,0
CUST-05147,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),32.07,507.58,Yes,31.72,1.011,513.12,55.6,57.1,0.3,48.0,0.0,12-24,0,1,1
CUST-05148,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,103.56,2161.34,Yes,108.07,0.958,2071.2,22.2,14.3,0.3,43.6,45.0,12-24,0,0,0
CUST-05149,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,89.88,324.91,Yes,81.23,1.106,359.52,11.1,7.1,0.1,40.4,55.0,0-6,0,0,0
CUST-05150,Male,1,No,Yes,56,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.43,4224.69,No,75.44,0.987,4168.08,33.3,42.9,1.0,37.8,25.0,48+,0,0,0
CUST-05151,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.22,4262.11,No,63.61,0.994,4235.74,33.3,35.7,1.0,43.9,25.0,48+,0,1,1
CUST-05152,Female,1,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.41,1590.49,No,66.27,0.912,1449.84,11.1,7.1,1.0,15.6,50.0,12-24,0,1,0
CUST-05153,Male,1,No,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,91.19,954.76,Yes,95.48,0.955,911.9,44.4,42.9,0.1,50.4,30.0,6-12,0,0,0
CUST-05154,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,65.93,2376.83,No,64.24,1.026,2439.41,66.7,71.4,0.3,61.9,0.0,24-48,0,0,0
CUST-05155,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,83.98,1835.48,Yes,83.43,1.007,1847.56,33.3,35.7,0.1,54.9,0.0,12-24,0,0,1
CUST-05156,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,21.97,222.04,No,20.19,1.088,241.67,22.2,28.6,0.3,38.6,55.0,6-12,0,0,1
CUST-05157,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.76,210.27,Yes,105.14,1.072,225.52,44.4,42.9,1.0,10.0,75.0,0-6,1,1,0
CUST-05158,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,63.64,3860.1,Yes,66.55,0.956,3691.12,66.7,64.3,0.3,73.6,0.0,48+,0,0,1
CUST-05159,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.1,5659.04,No,115.49,0.953,5394.9,55.6,57.1,1.0,38.3,45.0,48+,0,1,0
CUST-05160,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,81.6,4082.07,Yes,78.5,1.039,4243.2,33.3,42.9,0.3,63.5,0.0,48+,0,0,0
CUST-05161,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.69,1916.13,No,87.1,0.972,1863.18,22.2,28.6,1.0,16.7,50.0,12-24,0,0,0
CUST-05162,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,37.96,1732.19,No,38.49,0.986,1708.2,44.4,42.9,1.0,33.9,25.0,24-48,0,0,0
CUST-05163,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),25.38,744.62,No,24.02,1.057,786.78,44.4,42.9,0.3,54.1,0.0,24-48,0,1,0
CUST-05164,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.08,752.19,Yes,41.79,0.959,721.44,77.8,85.7,1.0,25.6,25.0,12-24,0,1,1
CUST-05165,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72.02,3728.39,Yes,70.35,1.024,3817.06,11.1,7.1,0.3,59.7,25.0,48+,0,0,0
CUST-05166,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.84,1538.72,Yes,21.37,1.022,1572.48,11.1,7.1,1.0,42.2,50.0,48+,0,0,0
CUST-05167,Female,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,106.49,6449.44,Yes,109.31,0.974,6282.91,11.1,7.1,0.1,71.0,45.0,48+,0,0,0
CUST-05168,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.85,2715.94,Yes,57.79,1.053,2859.95,55.6,64.3,1.0,37.2,25.0,24-48,0,0,1
CUST-05169,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,66.95,3097.78,No,70.4,0.951,2945.8,11.1,7.1,0.1,62.7,25.0,24-48,0,0,0
CUST-05170,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.7,1064.01,No,29.56,1.106,1177.2,11.1,7.1,1.0,22.2,50.0,24-48,0,0,0
CUST-05171,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,104.57,5407.09,No,98.31,1.064,5751.35,55.6,50.0,0.3,69.7,20.0,48+,0,0,1
CUST-05172,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,84.55,2232.11,No,89.28,0.947,2113.75,44.4,42.9,0.1,58.8,0.0,24-48,0,0,1
CUST-05173,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,27.16,233.78,No,29.22,0.93,217.28,44.4,50.0,0.1,49.3,30.0,6-12,0,0,0
CUST-05174,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),36.88,1738.01,Yes,37.78,0.976,1696.48,44.4,50.0,0.3,62.4,0.0,24-48,0,1,0
CUST-05175,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,23.25,1550.42,No,25.01,0.93,1441.5,77.8,85.7,0.3,78.0,0.0,48+,0,0,0
CUST-05176,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,80.07,1187.66,No,74.23,1.079,1281.12,44.4,42.9,0.1,53.8,0.0,12-24,0,0,1
CUST-05177,Female,1,No,No,47,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.7,1485.71,Yes,31.61,0.971,1442.9,33.3,35.7,1.0,32.8,25.0,24-48,0,0,0
CUST-05178,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,66.95,831.47,No,69.29,0.966,803.4,22.2,14.3,0.1,47.1,25.0,6-12,0,0,0
CUST-05179,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),89.37,6208.79,Yes,95.52,0.936,5809.05,55.6,50.0,0.3,75.2,0.0,48+,0,1,1
CUST-05180,Female,0,No,Yes,39,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.19,2626.82,No,67.35,1.057,2776.41,55.6,57.1,1.0,32.8,25.0,24-48,0,0,0
CUST-05181,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),65.49,1803.91,No,60.13,1.089,1964.7,55.6,57.1,0.1,63.8,0.0,24-48,0,1,1
CUST-05182,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),28.04,1246.79,Yes,26.53,1.057,1317.88,55.6,57.1,1.0,37.2,25.0,24-48,0,1,1
CUST-05183,Female,0,No,Yes,50,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,70.08,3577.33,Yes,71.55,0.979,3504.0,22.2,28.6,0.1,68.2,25.0,48+,0,0,0
CUST-05184,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,25.48,1640.48,Yes,27.8,0.917,1503.32,55.6,64.3,1.0,43.9,25.0,48+,0,0,0
CUST-05185,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),19.65,1144.84,No,19.08,1.03,1179.0,55.6,64.3,1.0,44.5,25.0,48+,0,1,1
CUST-05186,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.67,304.11,Yes,101.37,1.023,311.01,22.2,14.3,1.0,6.1,100.0,0-6,1,1,0
CUST-05187,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),111.7,678.9,Yes,113.15,0.987,670.2,55.6,57.1,1.0,14.5,75.0,0-6,0,1,1
CUST-05188,Female,1,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.3475,960.79,No,18.48,1.047,1006.07,66.7,71.4,1.0,42.2,25.0,48+,0,1,1
CUST-05189,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.92,5005.21,Yes,77.0,1.077,5389.8,44.4,50.0,0.3,73.0,0.0,48+,0,1,1
CUST-05190,Male,0,No,No,14,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),41.54,572.11,No,40.86,1.017,581.56,33.3,42.9,0.3,42.4,0.0,12-24,0,1,1
CUST-05191,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,64.92,70.45,No,70.45,0.922,64.92,22.2,35.7,0.1,41.0,55.0,0-6,1,0,0
CUST-05192,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.51,993.02,No,66.2,1.05,1042.65,33.3,35.7,1.0,15.0,25.0,12-24,0,0,0
CUST-05193,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),68.86,1322.29,No,73.46,0.937,1239.48,11.1,7.1,0.3,40.2,25.0,12-24,0,1,0
CUST-05194,Female,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,82.64,3606.85,No,80.15,1.031,3718.8,11.1,7.1,0.3,55.2,25.0,24-48,0,0,0
CUST-05195,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,38.71,123.01,No,41.0,0.944,116.13,22.2,28.6,0.1,42.1,55.0,0-6,1,0,1
CUST-05196,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),93.75,874.42,Yes,97.16,0.965,843.75,33.3,35.7,0.1,47.7,50.0,6-12,0,1,1
CUST-05197,Female,1,No,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.53,2467.87,Yes,41.83,0.969,2391.27,55.6,64.3,1.0,43.9,25.0,48+,0,0,0
CUST-05198,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),108.17,713.32,No,101.9,1.062,757.19,44.4,42.9,0.1,48.8,50.0,6-12,0,1,1
CUST-05199,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,25.86,1067.03,No,23.71,1.091,1163.7,66.7,71.4,0.1,74.3,0.0,24-48,0,0,0
CUST-05200,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,25.72,458.43,No,26.97,0.954,437.24,66.7,71.4,0.1,58.8,0.0,12-24,0,0,0
CUST-05201,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,27.09,1092.43,No,29.53,0.917,1002.33,55.6,50.0,1.0,31.7,25.0,24-48,0,0,0
CUST-05202,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),85.13,350.29,No,87.57,0.972,340.52,44.4,50.0,0.1,47.1,30.0,0-6,0,1,1
CUST-05203,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,28.78,407.99,Yes,31.38,0.917,374.14,44.4,50.0,1.0,16.1,25.0,12-24,0,0,1
CUST-05204,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.43,712.31,No,33.92,1.103,786.03,44.4,42.9,1.0,20.5,25.0,12-24,0,1,1
CUST-05205,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),51.08,2936.22,No,53.39,0.957,2809.4,77.8,78.6,0.3,74.1,0.0,48+,0,1,1
CUST-05206,Male,1,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.66,2558.17,Yes,85.27,0.993,2539.8,22.2,14.3,1.0,21.1,50.0,24-48,0,0,0
CUST-05207,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,80.68,163.94,Yes,81.97,0.984,161.36,22.2,14.3,0.3,33.6,55.0,0-6,1,0,0
CUST-05208,Male,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,106.6,4947.22,Yes,100.96,1.056,5223.4,66.7,64.3,1.0,40.6,45.0,48+,0,0,1
CUST-05209,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,32.5,101.66,Yes,33.89,0.959,97.5,77.8,71.4,0.1,53.2,30.0,0-6,1,0,1
CUST-05210,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.94,2217.6,Yes,34.65,1.008,2236.16,22.2,14.3,1.0,40.0,50.0,48+,0,0,0
CUST-05211,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),41.92,404.13,Yes,44.9,0.934,377.28,22.2,14.3,0.3,37.4,55.0,6-12,0,1,0
CUST-05212,Male,1,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.79,1165.22,No,48.55,1.005,1170.96,22.2,28.6,1.0,17.8,50.0,12-24,0,1,1
CUST-05213,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.64,369.95,Yes,92.49,0.969,358.56,44.4,50.0,1.0,11.1,55.0,0-6,0,0,1
CUST-05214,Female,1,Yes,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,70.24,1976.53,No,65.88,1.066,2107.2,0.0,0.0,1.0,16.7,50.0,24-48,0,0,0
CUST-05215,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.02,1935.93,No,77.44,0.93,1800.5,66.7,64.3,1.0,27.2,25.0,24-48,0,1,0
CUST-05216,Female,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.27,921.96,No,46.1,1.025,945.4,11.1,7.1,1.0,13.3,50.0,12-24,0,0,0
CUST-05217,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,92.76,203.47,No,101.74,0.912,185.52,11.1,7.1,0.3,31.3,55.0,0-6,1,0,0
CUST-05218,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,64.74,3639.46,No,63.85,1.014,3690.18,66.7,78.6,0.1,81.0,0.0,48+,0,0,1
CUST-05219,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.39,3081.72,Yes,62.89,1.04,3204.11,66.7,64.3,1.0,40.6,25.0,48+,0,0,1
CUST-05220,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.36,1543.26,Yes,44.09,0.961,1482.6,44.4,50.0,1.0,28.3,25.0,24-48,0,0,0
CUST-05221,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,47.29,1313.95,Yes,43.8,1.08,1418.7,33.3,35.7,0.1,59.3,0.0,24-48,0,0,0
CUST-05222,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.8,2691.82,Yes,67.3,1.067,2872.0,44.4,50.0,1.0,31.1,25.0,24-48,0,1,1
CUST-05223,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.43,155.0,Yes,22.14,1.103,171.01,11.1,7.1,1.0,6.1,80.0,6-12,0,1,0
CUST-05224,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,112.72,6699.62,No,104.68,1.077,7214.08,66.7,64.3,0.1,84.9,20.0,48+,0,0,0
CUST-05225,Male,1,Yes,No,13,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.92,979.19,No,75.32,0.968,947.96,66.7,78.6,1.0,20.6,25.0,12-24,0,0,0
CUST-05226,Female,1,No,No,36,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.22,2995.21,Yes,83.2,0.988,2959.92,55.6,57.1,1.0,31.1,25.0,24-48,0,1,0
CUST-05227,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,21.03,752.91,No,22.82,0.922,693.99,66.7,71.4,1.0,31.7,25.0,24-48,0,0,1
CUST-05228,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,22.48,830.61,No,23.73,0.947,786.8,44.4,50.0,0.3,56.3,0.0,24-48,0,0,1
CUST-05229,Male,0,No,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.95,7005.3,Yes,122.9,0.935,6552.15,44.4,42.9,1.0,40.5,45.0,48+,0,1,0
CUST-05230,Female,0,No,Yes,13,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.07,441.98,No,34.0,1.002,442.91,33.3,42.9,1.0,13.9,25.0,12-24,0,0,0
CUST-05231,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,34.47,1411.15,No,32.07,1.075,1516.68,55.6,57.1,0.3,63.6,0.0,24-48,0,0,1
CUST-05232,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.01,3519.02,Yes,109.97,0.973,3424.32,66.7,71.4,1.0,31.1,45.0,24-48,0,0,0
CUST-05233,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.3,425.11,Yes,106.28,0.925,393.2,22.2,28.6,1.0,6.7,100.0,0-6,0,1,0
CUST-05234,Male,1,Yes,No,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.06,1740.92,Yes,87.05,0.966,1681.2,33.3,35.7,1.0,17.8,25.0,12-24,0,0,0
CUST-05235,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.63,5126.19,Yes,96.72,0.916,4697.39,11.1,7.1,0.1,67.7,25.0,48+,0,0,0
CUST-05236,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,20.46,300.56,Yes,21.47,0.953,286.44,55.6,57.1,0.1,54.9,0.0,12-24,0,0,1
